Date,Open,High,Low,Close,Volume
15/05/26,7260,7310,7078,7100,5658508
15/05/27,7060,7072,6909,7042,6178479
15/05/28,7035,7058,6959,6959,5189622
15/05/29,6975,6976,6801,6847,16785066
15/06/01,6871,6916,6780,6810,5003199
15/06/02,6839,6851,6676,6809,5002903
15/06/03,6802,6915,6683,6761,6764955
15/06/04,6690,6843,6643,6833,7890306
15/06/05,6751,6937,6741,6900,5552216
15/06/08,6807,6925,6807,6822,3590414
15/06/09,6840,6842,6667,6704,3463536
15/06/10,6704,6917,6686,6862,6555732
15/06/11,6861,6917,6835,6876,4118191
15/06/12,6830,6869,6700,6721,2813876
15/06/15,6656,6780,6653,6675,2830192
15/06/17,6685,6880,6664,6761,6322994
15/06/18,6804,6844,6617,6708,14755371
15/06/19,6733,6789,6641,6642,5509862
15/06/22,6750,6874,6669,6794,2972901
15/06/23,6800,6911,6770,6788,4951413
15/06/24,6834,6920,6788,6892,4562045
15/06/25,6880,7015,6880,6907,4482985
15/06/26,6900,6975,6770,6770,2991598
15/06/29,6639,6741,6600,6645,3301406
15/06/30,6632,6729,6601,6634,5895200
15/07/01,6631,6785,6555,6736,6137923
15/07/02,6736,6782,6655,6755,3939351
15/07/03,6744,6825,6700,6785,1795190
15/07/06,6690,6806,6628,6660,2415734
15/07/07,6660,6706,6375,6423,5749124
15/07/08,6348,6644,6308,6644,6266036
15/07/09,6700,6914,6650,6910,5923404
15/07/10,7000,7162,6947,7061,9100527
15/07/13,7150,7344,7111,7294,5309098
15/07/14,7348,7350,7108,7181,4543339
